Iteration,Total_Cost,Position_Cost,Heading_Cost,Gamma_State_Cost,Lateral_Ref_Cost,Velocity_Cost,Gamma_Ctrl_Cost,Obstacle_Cost,Lane_Cost,Gamma_Barrier_Cost,Gamma_Dot_Barrier_Cost,Speed_Rate_Cost,Lambda_Value
-1,94.2174,3.02816,0.141455,6.71867,15.2426,0.868967,20.1487,0.0107132,0,7.49585,40.5335,0.0287396,7
-2,92.131,2.78923,0.120853,7.07284,11.9382,0.958334,20.9014,0.0100672,0,7.63114,40.678,0.0308293,7
1,92.131,2.78923,0.120853,7.07284,11.9382,0.958334,20.9014,0.0100672,0,7.63114,40.678,0.0308293,7
-1,92.131,2.78923,0.120853,7.07284,11.9382,0.958334,20.9014,0.0100672,0,7.63114,40.678,0.0308293,4.9
-2,91.1794,2.83819,0.112268,7.21135,10.3411,1.06515,21.1564,0.00870458,0,7.68615,40.7261,0.0339712,4.9
2,91.1794,2.83819,0.112268,7.21135,10.3411,1.06515,21.1564,0.00870458,0,7.68615,40.7261,0.0339712,4.9
0,97.9069,3.02147,0.144866,7.33382,17.6077,0.963622,20.4589,0.027554,0,7.72315,40.5957,0.0301148,4.9
-1,97.9069,3.02147,0.144866,7.33382,17.6077,0.963622,20.4589,0.027554,0,7.72315,40.5957,0.0301148,7
-2,95.1142,2.93874,0.119564,7.83449,12.9526,1.0574,21.4468,0.0264607,0,7.92025,40.7857,0.0321741,7
1,95.1142,2.93874,0.119564,7.83449,12.9526,1.0574,21.4468,0.0264607,0,7.92025,40.7857,0.0321741,7
-1,95.1142,2.93874,0.119564,7.83449,12.9526,1.0574,21.4468,0.0264607,0,7.92025,40.7857,0.0321741,4.9
-2,93.6903,2.85134,0.109145,8.06146,10.6991,1.16865,21.8635,0.0233022,0,8.01328,40.8651,0.035449,4.9
2,93.6903,2.85134,0.109145,8.06146,10.6991,1.16865,21.8635,0.0233022,0,8.01328,40.8651,0.035449,4.9
0,101.402,3.01194,0.137178,8.12366,19.2403,1.06622,20.9947,0.0706139,0,8.02476,40.7016,0.0314876,4.9
-1,101.402,3.01194,0.137178,8.12366,19.2403,1.06622,20.9947,0.0706139,0,8.02476,40.7016,0.0314876,7
-2,97.4949,2.83955,0.112277,8.77241,13.102,1.158,22.1858,0.0697737,0,8.29007,40.9313,0.0336489,7
1,97.4949,2.83955,0.112277,8.77241,13.102,1.158,22.1858,0.0697737,0,8.29007,40.9313,0.0336489,7
-1,97.4949,2.83955,0.112277,8.77241,13.102,1.158,22.1858,0.0697737,0,8.29007,40.9313,0.0336489,4.9
-2,96.3478,2.73485,0.0990771,9.04076,11.0354,1.27009,22.6446,0.0617765,0,8.40543,41.019,0.0368712,4.9
2,96.3478,2.73485,0.0990771,9.04076,11.0354,1.27009,22.6446,0.0617765,0,8.40543,41.019,0.0368712,4.9
-1,96.3478,2.73485,0.0990771,9.04076,11.0354,1.27009,22.6446,0.0617765,0,8.40543,41.019,0.0368712,3.43
-2,95.5623,2.65838,0.0926561,9.13016,9.94244,1.40039,22.7582,0.0529088,0,8.44656,41.0395,0.0410126,3.43
3,95.5623,2.65838,0.0926561,9.13016,9.94244,1.40039,22.7582,0.0529088,0,8.44656,41.0395,0.0410126,3.43
0,101.249,2.80182,0.112431,9.39169,15.7799,1.28287,22.2079,0.161017,0,8.53774,40.9377,0.036075,3.43
-1,101.249,2.80182,0.112431,9.39169,15.7799,1.28287,22.2079,0.161017,0,8.53774,40.9377,0.036075,7
-2,99.0092,2.66312,0.0941888,9.91511,11.7987,1.37161,23.0983,0.154769,0,8.76525,41.1097,0.0383848,7
1,99.0092,2.66312,0.0941888,9.91511,11.7987,1.37161,23.0983,0.154769,0,8.76525,41.1097,0.0383848,7
-1,99.0092,2.66312,0.0941888,9.91511,11.7987,1.37161,23.0983,0.154769,0,8.76525,41.1097,0.0383848,4.9
-2,98.0744,2.52531,0.0843669,10.1445,10.1606,1.47697,23.4538,0.139936,0,8.86986,41.1776,0.0414764,4.9
2,98.0744,2.52531,0.0843669,10.1445,10.1606,1.47697,23.4538,0.139936,0,8.86986,41.1776,0.0414764,4.9
0,104.133,2.76021,0.104654,10.2912,16.522,1.38719,22.6953,0.389755,0,8.91077,41.0349,0.0374776,4.9
-1,104.133,2.76021,0.104654,10.2912,16.522,1.38719,22.6953,0.389755,0,8.91077,41.0349,0.0374776,7
-2,101.453,2.57524,0.0850471,10.9338,11.8264,1.47236,23.7105,0.377939,0,9.20087,41.2315,0.0395077,7
1,101.453,2.57524,0.0850471,10.9338,11.8264,1.47236,23.7105,0.377939,0,9.20087,41.2315,0.0395077,7
-1,101.453,2.57524,0.0850471,10.9338,11.8264,1.47236,23.7105,0.377939,0,9.20087,41.2315,0.0395077,4.9
-2,100.77,2.58852,0.0756161,11.2414,10.0827,1.57037,24.157,0.348495,0,9.34693,41.317,0.0422961,4.9
2,100.77,2.58852,0.0756161,11.2414,10.0827,1.57037,24.157,0.348495,0,9.34693,41.317,0.0422961,4.9
0,106.605,2.68912,0.0917972,11.3417,16.1457,1.49045,23.3619,0.915956,0,9.36343,41.1669,0.0383961,4.9
-1,106.605,2.68912,0.0917972,11.3417,16.1457,1.49045,23.3619,0.915956,0,9.36343,41.1669,0.0383961,7
-2,104.201,2.68941,0.0747179,12.0369,11.472,1.5725,24.3789,0.880725,0,9.6914,41.3641,0.0402203,7
1,104.201,2.68941,0.0747179,12.0369,11.472,1.5725,24.3789,0.880725,0,9.6914,41.3641,0.0402203,7
-1,104.201,2.68941,0.0747179,12.0369,11.472,1.5725,24.3789,0.880725,0,9.6914,41.3641,0.0402203,4.9
-2,103.363,2.5399,0.0645905,12.4104,9.5932,1.66128,24.8848,0.827782,0,9.87649,41.4611,0.0431322,4.9
2,103.363,2.5399,0.0645905,12.4104,9.5932,1.66128,24.8848,0.827782,0,9.87649,41.4611,0.0431322,4.9
0,109.471,2.81127,0.0778955,12.4791,15.1415,1.59285,24.0986,2.04577,0,9.8731,41.3122,0.0388543,4.9
-1,109.471,2.81127,0.0778955,12.4791,15.1415,1.59285,24.0986,2.04577,0,9.8731,41.3122,0.0388543,7
-2,106.791,2.54643,0.0597679,13.1887,10.5604,1.67633,25.0663,1.9287,0,10.2237,41.4999,0.0407872,7
1,106.791,2.54643,0.0597679,13.1887,10.5604,1.67633,25.0663,1.9287,0,10.2237,41.4999,0.0407872,7
-1,106.791,2.54643,0.0597679,13.1887,10.5604,1.67633,25.0663,1.9287,0,10.2237,41.4999,0.0407872,4.9
-2,105.941,2.55474,0.0545642,13.5502,8.66841,1.76978,25.5185,1.78191,0,10.4123,41.5864,0.0437629,4.9
2,105.941,2.55474,0.0545642,13.5502,8.66841,1.76978,25.5185,1.78191,0,10.4123,41.5864,0.0437629,4.9
0,112.594,2.6725,0.0603698,13.6654,13.4313,1.69858,24.8597,4.2794,0,10.4255,41.4618,0.0391548,4.9
-1,112.594,2.6725,0.0603698,13.6654,13.4313,1.69858,24.8597,4.2794,0,10.4255,41.4618,0.0391548,7
-2,110.164,2.66585,0.0512848,14.3053,9.41028,1.8019,25.679,3.83096,0,10.7581,41.6205,0.0410593,7
1,110.164,2.66585,0.0512848,14.3053,9.41028,1.8019,25.679,3.83096,0,10.7581,41.6205,0.0410593,7
-1,110.164,2.66585,0.0512848,14.3053,9.41028,1.8019,25.679,3.83096,0,10.7581,41.6205,0.0410593,4.9
-2,108.856,2.47235,0.0451692,14.6357,7.60525,1.90636,26.0556,3.45888,0,10.9407,41.692,0.0444486,4.9
2,108.856,2.47235,0.0451692,14.6357,7.60525,1.90636,26.0556,3.45888,0,10.9407,41.692,0.0444486,4.9
0,117.012,2.69645,0.0510177,14.813,11.3491,1.82605,25.5443,8.1183,0,10.9789,41.5957,0.0393113,4.9
-1,117.012,2.69645,0.0510177,14.813,11.3491,1.82605,25.5443,8.1183,0,10.9789,41.5957,0.0393113,7
-2,113.877,2.52599,0.0410732,15.3582,7.87844,1.96099,26.2047,6.86399,0,11.2789,41.723,0.0412611,7
1,113.877,2.52599,0.0410732,15.3582,7.87844,1.96099,26.2047,6.86399,0,11.2789,41.723,0.0412611,7
-1,113.877,2.52599,0.0410732,15.3582,7.87844,1.96099,26.2047,6.86399,0,11.2789,41.723,0.0412611,4.9
-2,112.231,2.45754,0.0383963,15.5821,6.5286,2.10619,26.4386,5.85428,0,11.4143,41.7665,0.0450165,4.9
2,112.231,2.45754,0.0383963,15.5821,6.5286,2.10619,26.4386,5.85428,0,11.4143,41.7665,0.0450165,4.9
0,122.862,2.56297,0.0413971,15.8938,9.05768,1.98698,26.132,13.9206,0,11.5173,41.7097,0.039516,4.9
-1,122.862,2.56297,0.0413971,15.8938,9.05768,1.98698,26.132,13.9206,0,11.5173,41.7097,0.039516,7
-2,118.81,2.60206,0.0364127,16.3068,6.41465,2.17283,26.623,11.0485,0,11.7608,41.8038,0.0414326,7
1,118.81,2.60206,0.0364127,16.3068,6.41465,2.17283,26.623,11.0485,0,11.7608,41.8038,0.0414326,7
-1,118.81,2.60206,0.0364127,16.3068,6.41465,2.17283,26.623,11.0485,0,11.7608,41.8038,0.0414326,4.9
-2,116.296,2.68201,0.0333431,16.4402,5.31289,2.36505,26.7351,9.00346,0,11.8553,41.823,0.0458814,4.9
2,116.296,2.68201,0.0333431,16.4402,5.31289,2.36505,26.7351,9.00346,0,11.8553,41.823,0.0458814,4.9
0,130.802,2.66981,0.0389265,16.866,7.03141,2.20028,26.5953,21.5467,0,12.0146,41.7987,0.0398577,4.9
-1,130.802,2.66981,0.0389265,16.866,7.03141,2.20028,26.5953,21.5467,0,12.0146,41.7987,0.0398577,7
-2,124.466,2.53166,0.0321699,17.1782,4.85911,2.44113,26.9568,16.3425,0,12.2153,41.8671,0.0418191,7
1,124.466,2.53166,0.0321699,17.1782,4.85911,2.44113,26.9568,16.3425,0,12.2153,41.8671,0.0418191,7
0,150.493,2.7492,0.045047,17.4155,7.44672,2.22873,26.5905,39.9179,0,12.2641,41.7978,0.0377251,7
-1,150.493,2.7492,0.045047,17.4155,7.44672,2.22873,26.5905,39.9179,0,12.2641,41.7978,0.0377251,7
-2,137.128,2.50824,0.0350367,17.8951,4.37397,2.54015,27.1379,28.1285,0,12.5688,41.9023,0.0382728,7
1,137.128,2.50824,0.0350367,17.8951,4.37397,2.54015,27.1379,28.1285,0,12.5688,41.9023,0.0382728,7
0,181.854,2.84139,0.0565654,17.9585,7.60403,2.25785,26.5927,70.1988,0,12.5106,41.7982,0.0356421,7
-1,181.854,2.84139,0.0565654,17.9585,7.60403,2.25785,26.5927,70.1988,0,12.5106,41.7982,0.0356421,7
-2,156.969,2.67917,0.0435482,18.5946,3.97598,2.6363,27.2913,46.8673,0,12.9136,41.9321,0.0350106,7
1,156.969,2.67917,0.0435482,18.5946,3.97598,2.6363,27.2913,46.8673,0,12.9136,41.9321,0.0350106,7
-1,156.969,2.67917,0.0435482,18.5946,3.97598,2.6363,27.2913,46.8673,0,12.9136,41.9321,0.0350106,4.9
-2,142.352,2.77183,0.0372854,18.6899,3.01913,3.05883,27.3529,32.4233,0,13.0199,41.9397,0.0388306,4.9
2,142.352,2.77183,0.0372854,18.6899,3.01913,3.05883,27.3529,32.4233,0,13.0199,41.9397,0.0388306,4.9
-1,142.352,2.77183,0.0372854,18.6899,3.01913,3.05883,27.3529,32.4233,0,13.0199,41.9397,0.0388306,3.43
-2,132.701,2.66958,0.0329579,18.5165,2.6917,3.48991,27.0824,23.3245,0,12.965,41.882,0.0467104,3.43
3,132.701,2.66958,0.0329579,18.5165,2.6917,3.48991,27.0824,23.3245,0,12.965,41.882,0.0467104,3.43
0,168.006,2.78911,0.0494628,19.3096,2.97109,3.0827,27.3419,57.1748,0,13.311,41.9377,0.0386481,3.43
-1,168.006,2.78911,0.0494628,19.3096,2.97109,3.0827,27.3419,57.1748,0,13.311,41.9377,0.0386481,7
-2,150.025,2.80543,0.0423791,19.2741,2.44291,3.56288,27.3368,39.2427,0,13.3445,41.9334,0.0401285,7
1,150.025,2.80543,0.0423791,19.2741,2.44291,3.56288,27.3368,39.2427,0,13.3445,41.9334,0.0401285,7
-1,150.025,2.80543,0.0423791,19.2741,2.44291,3.56288,27.3368,39.2427,0,13.3445,41.9334,0.0401285,4.9
-2,138.125,2.72042,0.0330288,19.0229,2.16494,4.04847,27.0115,27.9618,0,13.2495,41.8655,0.0466276,4.9
2,138.125,2.72042,0.0330288,19.0229,2.16494,4.04847,27.0115,27.9618,0,13.2495,41.8655,0.0466276,4.9
-1,138.125,2.72042,0.0330288,19.0229,2.16494,4.04847,27.0115,27.9618,0,13.2495,41.8655,0.0466276,3.43
-2,129.981,2.69495,0.0303293,18.5923,2.31416,4.53279,26.4692,20.4969,0,13.0374,41.7556,0.0569103,3.43
3,129.981,2.69495,0.0303293,18.5923,2.31416,4.53279,26.4692,20.4969,0,13.0374,41.7556,0.0569103,3.43
-1,129.981,2.69495,0.0303293,18.5923,2.31416,4.53279,26.4692,20.4969,0,13.0374,41.7556,0.0569103,2.401
-2,124.332,2.67703,0.0291516,18.1425,2.56415,4.98724,25.874,15.5475,0,12.8064,41.6357,0.0686574,2.401
4,124.332,2.67703,0.0291516,18.1425,2.56415,4.98724,25.874,15.5475,0,12.8064,41.6357,0.0686574,2.401
0,148.014,2.69421,0.03823,19.2406,2.27454,4.54065,26.4284,37.6472,0,13.3448,41.7481,0.0568858,2.401
-1,148.014,2.69421,0.03823,19.2406,2.27454,4.54065,26.4284,37.6472,0,13.3448,41.7481,0.0568858,7
-2,137.017,2.70874,0.0327219,18.932,2.18404,5.05579,26.1256,27.0244,0,13.2078,41.6865,0.0597666,7
1,137.017,2.70874,0.0327219,18.932,2.18404,5.05579,26.1256,27.0244,0,13.2078,41.6865,0.0597666,7
-1,137.017,2.70874,0.0327219,18.932,2.18404,5.05579,26.1256,27.0244,0,13.2078,41.6865,0.0597666,4.9
-2,129.6,2.78783,0.0300813,18.5056,2.44029,5.55906,25.6257,20.001,0,12.9973,41.586,0.0675687,4.9
2,129.6,2.78783,0.0300813,18.5056,2.44029,5.55906,25.6257,20.001,0,12.9973,41.586,0.0675687,4.9
-1,129.6,2.78783,0.0300813,18.5056,2.44029,5.55906,25.6257,20.001,0,12.9973,41.586,0.0675687,3.43
-2,123.951,2.60942,0.0278891,18.0585,2.59052,6.03316,25.0886,15.2172,0,12.7681,41.4788,0.0786921,3.43
3,123.951,2.60942,0.0278891,18.0585,2.59052,6.03316,25.0886,15.2172,0,12.7681,41.4788,0.0786921,3.43
-1,123.951,2.60942,0.0278891,18.0585,2.59052,6.03316,25.0886,15.2172,0,12.7681,41.4788,0.0786921,2.401
-2,120.4,2.82072,0.0306056,17.6046,3.07628,6.47871,24.5153,11.8883,0,12.5289,41.365,0.0913784,2.401
4,120.4,2.82072,0.0306056,17.6046,3.07628,6.47871,24.5153,11.8883,0,12.5289,41.365,0.0913784,2.401
0,138.588,2.65306,0.0333867,18.7027,2.66505,6.02232,25.0159,28.8806,0,13.071,41.4655,0.0785593,2.401
-1,138.588,2.65306,0.0333867,18.7027,2.66505,6.02232,25.0159,28.8806,0,13.071,41.4655,0.0785593,7
-2,130.713,2.67306,0.0292166,18.4173,2.58854,6.54414,24.7323,21.2962,0,12.9417,41.4086,0.0821602,7
1,130.713,2.67306,0.0292166,18.4173,2.58854,6.54414,24.7323,21.2962,0,12.9417,41.4086,0.0821602,7
-1,130.713,2.67306,0.0292166,18.4173,2.58854,6.54414,24.7323,21.2962,0,12.9417,41.4086,0.0821602,4.9
-2,125.235,2.75713,0.0296865,18.0147,2.85177,7.04962,24.2874,16.0947,0,12.7402,41.3202,0.089622,4.9
2,125.235,2.75713,0.0296865,18.0147,2.85177,7.04962,24.2874,16.0947,0,12.7402,41.3202,0.089622,4.9
-1,125.235,2.75713,0.0296865,18.0147,2.85177,7.04962,24.2874,16.0947,0,12.7402,41.3202,0.089622,3.43
-2,121.328,2.94556,0.0299005,17.6231,3.00417,7.51564,23.8273,12.5125,0,12.54,41.2291,0.100783,3.43
3,121.328,2.94556,0.0299005,17.6231,3.00417,7.51564,23.8273,12.5125,0,12.54,41.2291,0.100783,3.43
-1,121.328,2.94556,0.0299005,17.6231,3.00417,7.51564,23.8273,12.5125,0,12.54,41.2291,0.100783,2.401
-2,118.112,2.61436,0.0301942,17.2379,3.32052,7.93987,23.3448,10.0387,0,12.3386,41.1338,0.113611,2.401
4,118.112,2.61436,0.0301942,17.2379,3.32052,7.93987,23.3448,10.0387,0,12.3386,41.1338,0.113611,2.401
0,134.1,2.92984,0.0328955,18.2628,3.21679,7.48426,23.7223,24.3031,0,12.8379,41.2098,0.100451,2.401
-1,134.1,2.92984,0.0328955,18.2628,3.21679,7.48426,23.7223,24.3031,0,12.8379,41.2098,0.100451,7
-2,127.616,2.7617,0.0308052,18.0329,3.02599,8.00833,23.4987,18.2504,0,12.7382,41.1651,0.104021,7
1,127.616,2.7617,0.0308052,18.0329,3.02599,8.00833,23.4987,18.2504,0,12.7382,41.1651,0.104021,7
-1,127.616,2.7617,0.0308052,18.0329,3.02599,8.00833,23.4987,18.2504,0,12.7382,41.1651,0.104021,4.9
-2,123.074,2.73874,0.0300528,17.6929,3.16832,8.50942,23.1327,14.0258,0,12.5717,41.0927,0.11123,4.9
2,123.074,2.73874,0.0300528,17.6929,3.16832,8.50942,23.1327,14.0258,0,12.5717,41.0927,0.11123,4.9
-1,123.074,2.73874,0.0300528,17.6929,3.16832,8.50942,23.1327,14.0258,0,12.5717,41.0927,0.11123,3.43
-2,119.677,2.72974,0.0313026,17.3369,3.26708,8.97102,22.7264,11.0897,0,12.3908,41.0127,0.121386,3.43
3,119.677,2.72974,0.0313026,17.3369,3.26708,8.97102,22.7264,11.0897,0,12.3908,41.0127,0.121386,3.43
0,137.306,2.79867,0.034192,18.3409,3.44505,8.45941,22.9965,27.181,0,12.8717,41.0677,0.110502,3.43
-1,137.306,2.79867,0.034192,18.3409,3.44505,8.45941,22.9965,27.181,0,12.8717,41.0677,0.110502,7
-2,130.081,2.81,0.0329625,18.1651,3.1151,9.04157,22.8429,20.1165,0,12.8071,41.0367,0.113284,7
1,130.081,2.81,0.0329625,18.1651,3.1151,9.04157,22.8429,20.1165,0,12.8071,41.0367,0.113284,7
-1,130.081,2.81,0.0329625,18.1651,3.1151,9.04157,22.8429,20.1165,0,12.8071,41.0367,0.113284,4.9
-2,125.035,2.93001,0.0320954,17.8423,3.11158,9.59122,22.5168,15.2654,0,12.6542,40.9721,0.119784,4.9
2,125.035,2.93001,0.0320954,17.8423,3.11158,9.59122,22.5168,15.2654,0,12.6542,40.9721,0.119784,4.9
-1,125.035,2.93001,0.0320954,17.8423,3.11158,9.59122,22.5168,15.2654,0,12.6542,40.9721,0.119784,3.43
-2,121.301,2.74767,0.0344493,17.4827,3.36867,10.0937,22.1175,11.9606,0,12.4725,40.8935,0.129388,3.43
3,121.301,2.74767,0.0344493,17.4827,3.36867,10.0937,22.1175,11.9606,0,12.4725,40.8935,0.129388,3.43
0,140.279,2.96362,0.0365366,18.5065,3.36308,9.51593,22.3496,29.5227,0,12.9608,40.9413,0.118914,3.43
-1,140.279,2.96362,0.0365366,18.5065,3.36308,9.51593,22.3496,29.5227,0,12.9608,40.9413,0.118914,7
-2,131.667,2.44311,0.0313591,18.3217,2.96176,10.1537,22.1972,21.6323,0,12.894,40.9106,0.121356,7
1,131.667,2.44311,0.0313591,18.3217,2.96176,10.1537,22.1972,21.6323,0,12.894,40.9106,0.121356,7
-1,131.667,2.44311,0.0313591,18.3217,2.96176,10.1537,22.1972,21.6323,0,12.894,40.9106,0.121356,4.9
-2,126.591,3.02496,0.0342579,17.9346,3.12383,10.7715,21.8162,16.2162,0,12.7074,40.8354,0.127059,4.9
2,126.591,3.02496,0.0342579,17.9346,3.12383,10.7715,21.8162,16.2162,0,12.7074,40.8354,0.127059,4.9
-1,126.591,3.02496,0.0342579,17.9346,3.12383,10.7715,21.8162,16.2162,0,12.7074,40.8354,0.127059,3.43
-2,122.424,2.77114,0.0324551,17.5845,3.22706,11.3045,21.4482,12.6247,0,12.5318,40.7632,0.136274,3.43
3,122.424,2.77114,0.0324551,17.5845,3.22706,11.3045,21.4482,12.6247,0,12.5318,40.7632,0.136274,3.43
-1,122.424,2.77114,0.0324551,17.5845,3.22706,11.3045,21.4482,12.6247,0,12.5318,40.7632,0.136274,2.401
-2,119.576,2.8269,0.0340949,17.1878,3.52189,11.8059,21.0196,10.0284,0,12.325,40.6795,0.146731,2.401
4,119.576,2.8269,0.0340949,17.1878,3.52189,11.8059,21.0196,10.0284,0,12.325,40.6795,0.146731,2.401
0,135.572,2.71417,0.0350353,18.2594,3.56155,11.1914,21.2491,24.8571,0,12.8416,40.7265,0.135819,2.401
-1,135.572,2.71417,0.0350353,18.2594,3.56155,11.1914,21.2491,24.8571,0,12.8416,40.7265,0.135819,7
-2,128.914,2.568,0.0327574,18.0196,3.34872,11.8349,21.0614,18.4804,0,12.7403,40.6893,0.138482,7
1,128.914,2.568,0.0327574,18.0196,3.34872,11.8349,21.0614,18.4804,0,12.7403,40.6893,0.138482,7
-1,128.914,2.568,0.0327574,18.0196,3.34872,11.8349,21.0614,18.4804,0,12.7403,40.6893,0.138482,4.9
-2,124.534,2.83614,0.0340688,17.6787,3.32036,12.4318,20.7393,14.1469,0,12.5761,40.6262,0.14449,4.9
2,124.534,2.83614,0.0340688,17.6787,3.32036,12.4318,20.7393,14.1469,0,12.5761,40.6262,0.14449,4.9
-1,124.534,2.83614,0.0340688,17.6787,3.32036,12.4318,20.7393,14.1469,0,12.5761,40.6262,0.14449,3.43
-2,120.96,2.58625,0.0341228,17.3208,3.41549,12.9573,20.381,11.1616,0,12.3943,40.5564,0.152717,3.43
3,120.96,2.58625,0.0341228,17.3208,3.41549,12.9573,20.381,11.1616,0,12.3943,40.5564,0.152717,3.43
0,139.077,2.84648,0.0368635,18.3652,3.65085,12.2882,20.5173,27.754,0,12.8893,40.5852,0.143774,3.43
-1,139.077,2.84648,0.0368635,18.3652,3.65085,12.2882,20.5173,27.754,0,12.8893,40.5852,0.143774,7
-2,131.476,2.76744,0.0333137,18.1591,3.27646,12.9862,20.3789,20.3604,0,12.8108,40.5578,0.145532,7
1,131.476,2.76744,0.0333137,18.1591,3.27646,12.9862,20.3789,20.3604,0,12.8108,40.5578,0.145532,7
-1,131.476,2.76744,0.0333137,18.1591,3.27646,12.9862,20.3789,20.3604,0,12.8108,40.5578,0.145532,4.9
-2,126.414,2.90935,0.0332785,17.8089,3.29022,13.6406,20.0633,15.3778,0,12.6435,40.496,0.150752,4.9
2,126.414,2.90935,0.0332785,17.8089,3.29022,13.6406,20.0633,15.3778,0,12.6435,40.496,0.150752,4.9
-1,126.414,2.90935,0.0332785,17.8089,3.29022,13.6406,20.0633,15.3778,0,12.6435,40.496,0.150752,3.43
-2,122.612,2.7069,0.0336423,17.4361,3.45745,14.216,19.6966,12.026,0,12.4558,40.4246,0.158595,3.43
3,122.612,2.7069,0.0336423,17.4361,3.45745,14.216,19.6966,12.026,0,12.4558,40.4246,0.158595,3.43
0,141.979,2.89794,0.0362816,18.5112,3.59986,13.4594,19.8249,30.0851,0,12.9627,40.452,0.149972,3.43
-1,141.979,2.89794,0.0362816,18.5112,3.59986,13.4594,19.8249,30.0851,0,12.9627,40.452,0.149972,7
-2,133.403,2.68127,0.0327231,18.2804,3.19487,14.2241,19.6718,21.8713,0,12.8738,40.4216,0.151354,7
1,133.403,2.68127,0.0327231,18.2804,3.19487,14.2241,19.6718,21.8713,0,12.8738,40.4216,0.151354,7
-1,133.403,2.68127,0.0327231,18.2804,3.19487,14.2241,19.6718,21.8713,0,12.8738,40.4216,0.151354,4.9
-2,128.049,3.0818,0.0338087,17.8977,3.21548,14.9364,19.3464,16.3327,0,12.6908,40.3582,0.156049,4.9
2,128.049,3.0818,0.0338087,17.8977,3.21548,14.9364,19.3464,16.3327,0,12.6908,40.3582,0.156049,4.9
-1,128.049,3.0818,0.0338087,17.8977,3.21548,14.9364,19.3464,16.3327,0,12.6908,40.3582,0.156049,3.43
-2,123.961,2.78968,0.0348394,17.5133,3.47579,15.5504,18.984,12.6649,0,12.497,40.2878,0.163461,3.43
3,123.961,2.78968,0.0348394,17.5133,3.47579,15.5504,18.984,12.6649,0,12.497,40.2878,0.163461,3.43
0,144.395,3.04085,0.0369498,18.6153,3.50755,14.7103,19.0952,31.906,0,13.0158,40.3118,0.155335,3.43
-1,144.395,3.04085,0.0369498,18.6153,3.50755,14.7103,19.0952,31.906,0,13.0158,40.3118,0.155335,7
-2,135.158,2.75346,0.0337003,18.365,3.16831,15.5288,18.9438,23.0087,0,12.9178,40.2819,0.156667,7
1,135.158,2.75346,0.0337003,18.365,3.16831,15.5288,18.9438,23.0087,0,12.9178,40.2819,0.156667,7
-1,135.158,2.75346,0.0337003,18.365,3.16831,15.5288,18.9438,23.0087,0,12.9178,40.2819,0.156667,4.9
-2,129.417,3.07084,0.0349395,17.9693,3.24972,16.2834,18.626,17.0724,0,12.7288,40.2201,0.161247,4.9
2,129.417,3.07084,0.0349395,17.9693,3.24972,16.2834,18.626,17.0724,0,12.7288,40.2201,0.161247,4.9
-1,129.417,3.07084,0.0349395,17.9693,3.24972,16.2834,18.626,17.0724,0,12.7288,40.2201,0.161247,3.43
-2,125.072,2.79644,0.0353591,17.5754,3.44082,16.9276,18.2726,13.1731,0,12.5311,40.1516,0.168374,3.43
3,125.072,2.79644,0.0353591,17.5754,3.44082,16.9276,18.2726,13.1731,0,12.5311,40.1516,0.168374,3.43
0,146.364,2.98929,0.0381612,18.7013,3.53436,16.0073,18.3689,33.3318,0,13.0591,40.1726,0.160763,3.43
-1,146.364,2.98929,0.0381612,18.7013,3.53436,16.0073,18.3689,33.3318,0,13.0591,40.1726,0.160763,7
-2,136.722,2.8318,0.0345961,18.4343,3.15085,16.8723,18.2255,23.9118,0,12.9546,40.1444,0.162066,7
1,136.722,2.8318,0.0345961,18.4343,3.15085,16.8723,18.2255,23.9118,0,12.9546,40.1444,0.162066,7
-1,136.722,2.8318,0.0345961,18.4343,3.15085,16.8723,18.2255,23.9118,0,12.9546,40.1444,0.162066,4.9
-2,130.3,2.76934,0.0317805,18.0168,3.24443,17.6679,17.9022,17.6651,0,12.7542,40.0817,0.16668,4.9
2,130.3,2.76934,0.0317805,18.0168,3.24443,17.6679,17.9022,17.6651,0,12.7542,40.0817,0.16668,4.9
-1,130.3,2.76934,0.0317805,18.0168,3.24443,17.6679,17.9022,17.6651,0,12.7542,40.0817,0.16668,3.43
-2,125.674,2.6483,0.0329935,17.5929,3.26898,18.3675,17.543,13.4952,0,12.5386,40.0124,0.173845,3.43
3,125.674,2.6483,0.0329935,17.5929,3.26898,18.3675,17.543,13.4952,0,12.5386,40.0124,0.173845,3.43
0,147.846,2.7607,0.0350357,18.7619,3.5294,17.3386,17.6423,34.4891,0,13.0893,40.0337,0.166242,3.43
-1,147.846,2.7607,0.0350357,18.7619,3.5294,17.3386,17.6423,34.4891,0,13.0893,40.0337,0.166242,7
-2,137.773,2.64627,0.0328588,18.4555,3.1939,18.2716,17.4908,24.5473,0,12.9624,40.0042,0.167877,7
1,137.773,2.64627,0.0328588,18.4555,3.1939,18.2716,17.4908,24.5473,0,12.9624,40.0042,0.167877,7
-1,137.773,2.64627,0.0328588,18.4555,3.1939,18.2716,17.4908,24.5473,0,12.9624,40.0042,0.167877,4.9
-2,131.379,2.90296,0.0332785,18.023,3.24922,19.115,17.1752,18.01,0,12.7543,39.9432,0.172742,4.9
2,131.379,2.90296,0.0332785,18.023,3.24922,19.115,17.1752,18.01,0,12.7543,39.9432,0.172742,4.9
-1,131.379,2.90296,0.0332785,18.023,3.24922,19.115,17.1752,18.01,0,12.7543,39.9432,0.172742,3.43
