Iteration,Total_Cost,Position_Cost,Heading_Cost,Gamma_State_Cost,Lateral_Ref_Cost,Velocity_Cost,Gamma_Ctrl_Cost,Obstacle_Cost,Lane_Cost,Gamma_Barrier_Cost,Gamma_Dot_Barrier_Cost,Speed_Rate_Cost,Lambda_Value
-2,269.034,5.61441,0.0765485,25.4497,6.21117,111.414,10.0406,13.9328,0,20.4573,75.3308,0.505913,7
1,269.034,5.61441,0.0765485,25.4497,6.21117,111.414,10.0406,13.9328,0,20.4573,75.3308,0.505913,7
-1,269.034,5.61441,0.0765485,25.4497,6.21117,111.414,10.0406,13.9328,0,20.4573,75.3308,0.505913,4.9
-2,266.04,5.48615,0.0709551,25.2064,5.40448,112.338,10.0617,11.2716,0,20.3615,75.3347,0.504733,4.9
2,266.04,5.48615,0.0709551,25.2064,5.40448,112.338,10.0617,11.2716,0,20.3615,75.3347,0.504733,4.9
-1,266.04,5.48615,0.0709551,25.2064,5.40448,112.338,10.0617,11.2716,0,20.3615,75.3347,0.504733,3.43
-2,264.197,5.4666,0.0754809,24.9857,5.09768,113.18,10.0094,9.30168,0,20.2491,75.3251,0.50594,3.43
3,264.197,5.4666,0.0754809,24.9857,5.09768,113.18,10.0094,9.30168,0,20.2491,75.3251,0.50594,3.43
-1,264.197,5.4666,0.0754809,24.9857,5.09768,113.18,10.0094,9.30168,0,20.2491,75.3251,0.50594,2.401
-2,263.069,5.48305,0.079402,24.8714,4.90086,113.831,9.96472,7.93323,0,20.1806,75.3169,0.507928,2.401
4,263.069,5.48305,0.079402,24.8714,4.90086,113.831,9.96472,7.93323,0,20.1806,75.3169,0.507928,2.401
-1,263.069,5.48305,0.079402,24.8714,4.90086,113.831,9.96472,7.93323,0,20.1806,75.3169,0.507928,1.6807
-2,262.285,5.36575,0.0777082,24.8493,4.82186,114.319,9.92225,6.95947,0,20.1496,75.3091,0.510383,1.6807
5,262.285,5.36575,0.0777082,24.8493,4.82186,114.319,9.92225,6.95947,0,20.1496,75.3091,0.510383,1.6807
0,269.378,5.40332,0.0777543,25.4382,6.34056,114.185,9.80339,11.9216,0,20.4157,75.2873,0.505471,1.17649
-1,269.378,5.40332,0.0777543,25.4382,6.34056,114.185,9.80339,11.9216,0,20.4157,75.2873,0.505471,7
-2,267.089,5.26062,0.0744667,25.2876,5.55316,114.988,9.81567,9.95316,0,20.3626,75.2895,0.504084,7
1,267.089,5.26062,0.0744667,25.2876,5.55316,114.988,9.81567,9.95316,0,20.3626,75.2895,0.504084,7
-1,267.089,5.26062,0.0744667,25.2876,5.55316,114.988,9.81567,9.95316,0,20.3626,75.2895,0.504084,4.9
-2,265.839,5.4799,0.0794214,25.1213,5.1308,115.702,9.79309,8.45735,0,20.2847,75.2854,0.50473,4.9
2,265.839,5.4799,0.0794214,25.1213,5.1308,115.702,9.79309,8.45735,0,20.2847,75.2854,0.50473,4.9
-1,265.839,5.4799,0.0794214,25.1213,5.1308,115.702,9.79309,8.45735,0,20.2847,75.2854,0.50473,3.43
-2,264.989,5.43744,0.080011,25.0411,4.99679,116.259,9.76552,7.38475,0,20.2373,75.2803,0.506932,3.43
3,264.989,5.43744,0.080011,25.0411,4.99679,116.259,9.76552,7.38475,0,20.2373,75.2803,0.506932,3.43
0,272.276,5.44148,0.080013,25.642,6.51643,116.095,9.62165,12.6166,0,20.5078,75.2539,0.500907,2.401
-1,272.276,5.44148,0.080013,25.642,6.51643,116.095,9.62165,12.6166,0,20.5078,75.2539,0.500907,7
-2,269.862,5.32697,0.0775888,25.4874,5.66333,116.911,9.65714,10.5187,0,20.4603,75.2604,0.498927,7
1,269.862,5.32697,0.0775888,25.4874,5.66333,116.911,9.65714,10.5187,0,20.4603,75.2604,0.498927,7
-1,269.862,5.32697,0.0775888,25.4874,5.66333,116.911,9.65714,10.5187,0,20.4603,75.2604,0.498927,4.9
-2,268.229,5.27162,0.0765227,25.3256,5.20135,117.622,9.65849,8.92312,0,20.3907,75.2607,0.49917,4.9
2,268.229,5.27162,0.0765227,25.3256,5.20135,117.622,9.65849,8.92312,0,20.3907,75.2607,0.49917,4.9
-1,268.229,5.27162,0.0765227,25.3256,5.20135,117.622,9.65849,8.92312,0,20.3907,75.2607,0.49917,3.43
-2,267.308,5.43299,0.0796236,25.2179,4.91472,118.246,9.62554,7.70556,0,20.3301,75.2546,0.500951,3.43
3,267.308,5.43299,0.0796236,25.2179,4.91472,118.246,9.62554,7.70556,0,20.3301,75.2546,0.500951,3.43
0,274.788,5.49288,0.0795868,25.8355,6.41227,118.047,9.45771,13.1369,0,20.6073,75.2238,0.495198,2.401
-1,274.788,5.49288,0.0795868,25.8355,6.41227,118.047,9.45771,13.1369,0,20.6073,75.2238,0.495198,7
-2,272.266,5.40226,0.0788389,25.6541,5.55182,118.879,9.49229,10.9373,0,20.5476,75.2301,0.493245,7
1,272.266,5.40226,0.0788389,25.6541,5.55182,118.879,9.49229,10.9373,0,20.5476,75.2301,0.493245,7
-1,272.266,5.40226,0.0788389,25.6541,5.55182,118.879,9.49229,10.9373,0,20.5476,75.2301,0.493245,4.9
-2,270.467,5.27777,0.0759708,25.482,5.10604,119.613,9.48376,9.23559,0,20.4714,75.2286,0.493261,4.9
2,270.467,5.27777,0.0759708,25.482,5.10604,119.613,9.48376,9.23559,0,20.4714,75.2286,0.493261,4.9
-1,270.467,5.27777,0.0759708,25.482,5.10604,119.613,9.48376,9.23559,0,20.4714,75.2286,0.493261,3.43
-2,269.504,5.3652,0.0793694,25.3482,4.95065,120.267,9.44548,7.9347,0,20.397,75.2216,0.494946,3.43
3,269.504,5.3652,0.0793694,25.3482,4.95065,120.267,9.44548,7.9347,0,20.397,75.2216,0.494946,3.43
0,277.086,5.4771,0.0793547,25.9814,6.40631,120.03,9.2575,13.4981,0,20.6803,75.1869,0.488922,2.401
-1,277.086,5.4771,0.0793547,25.9814,6.40631,120.03,9.2575,13.4981,0,20.6803,75.1869,0.488922,7
-2,274.253,5.25199,0.0748408,25.7925,5.4553,120.886,9.29524,11.1974,0,20.6186,75.1939,0.486888,7
1,274.253,5.25199,0.0748408,25.7925,5.4553,120.886,9.29524,11.1974,0,20.6186,75.1939,0.486888,7
-1,274.253,5.25199,0.0748408,25.7925,5.4553,120.886,9.29524,11.1974,0,20.6186,75.1939,0.486888,4.9
-2,272.484,5.18628,0.0750828,25.5681,5.10226,121.655,9.28157,9.42036,0,20.5167,75.1914,0.486589,4.9
2,272.484,5.18628,0.0750828,25.5681,5.10226,121.655,9.28157,9.42036,0,20.5167,75.1914,0.486589,4.9
0,283.743,5.27118,0.0749787,26.4422,6.83047,120.613,9.09198,18.8766,0,20.9084,75.1565,0.478168,4.9
-1,283.743,5.27118,0.0749787,26.4422,6.83047,120.613,9.09198,18.8766,0,20.9084,75.1565,0.478168,7
-2,279.569,5.43393,0.0786849,26.0746,5.85479,121.775,9.14132,14.7927,0,20.7786,75.1656,0.473945,7
1,279.569,5.43393,0.0786849,26.0746,5.85479,121.775,9.14132,14.7927,0,20.7786,75.1656,0.473945,7
-1,279.569,5.43393,0.0786849,26.0746,5.85479,121.775,9.14132,14.7927,0,20.7786,75.1656,0.473945,4.9
-2,276.497,5.16645,0.0727357,25.788,5.29377,122.705,9.16173,12.0061,0,20.6622,75.1694,0.471916,4.9
2,276.497,5.16645,0.0727357,25.788,5.29377,122.705,9.16173,12.0061,0,20.6622,75.1694,0.471916,4.9
-1,276.497,5.16645,0.0727357,25.788,5.29377,122.705,9.16173,12.0061,0,20.6622,75.1694,0.471916,3.43
-2,274.478,5.1443,0.0738648,25.5586,4.92357,123.546,9.1243,9.92446,0,20.5477,75.1625,0.471913,3.43
3,274.478,5.1443,0.0738648,25.5586,4.92357,123.546,9.1243,9.92446,0,20.5477,75.1625,0.471913,3.43
-1,274.478,5.1443,0.0738648,25.5586,4.92357,123.546,9.1243,9.92446,0,20.5477,75.1625,0.471913,2.401
-2,273.713,5.645,0.082044,25.4325,4.72801,124.216,9.08181,8.42756,0,20.4721,75.1547,0.473276,2.401
4,273.713,5.645,0.082044,25.4325,4.72801,124.216,9.08181,8.42756,0,20.4721,75.1547,0.473276,2.401
0,281.248,5.65711,0.0820731,26.0991,6.04289,123.884,8.86281,14.2686,0,20.7688,75.1143,0.468996,1.6807
-1,281.248,5.65711,0.0820731,26.0991,6.04289,123.884,8.86281,14.2686,0,20.7688,75.1143,0.468996,7
-2,278.32,5.23804,0.0728169,25.8757,5.42714,124.742,8.89161,11.7979,0,20.6873,75.1197,0.467195,7
1,278.32,5.23804,0.0728169,25.8757,5.42714,124.742,8.89161,11.7979,0,20.6873,75.1197,0.467195,7
-1,278.32,5.23804,0.0728169,25.8757,5.42714,124.742,8.89161,11.7979,0,20.6873,75.1197,0.467195,4.9
-2,276.502,5.39315,0.0770595,25.6461,4.90162,125.551,8.8688,9.9017,0,20.5789,75.1155,0.467654,4.9
2,276.502,5.39315,0.0770595,25.6461,4.90162,125.551,8.8688,9.9017,0,20.5789,75.1155,0.467654,4.9
0,287.911,5.26075,0.0731277,26.5565,6.66712,124.374,8.66681,19.7847,0,20.9891,75.0782,0.460092,4.9
-1,287.911,5.26075,0.0731277,26.5565,6.66712,124.374,8.66681,19.7847,0,20.9891,75.0782,0.460092,7
-2,283.274,5.16171,0.0758656,26.1495,5.7524,125.591,8.70745,15.4581,0,20.8363,75.0857,0.456599,7
1,283.274,5.16171,0.0758656,26.1495,5.7524,125.591,8.70745,15.4581,0,20.8363,75.0857,0.456599,7
-1,283.274,5.16171,0.0758656,26.1495,5.7524,125.591,8.70745,15.4581,0,20.8363,75.0857,0.456599,4.9
-2,280.364,5.33602,0.0748902,25.8194,5.12497,126.562,8.73226,12.4696,0,20.6993,75.0904,0.454912,4.9
2,280.364,5.33602,0.0748902,25.8194,5.12497,126.562,8.73226,12.4696,0,20.6993,75.0904,0.454912,4.9
-1,280.364,5.33602,0.0748902,25.8194,5.12497,126.562,8.73226,12.4696,0,20.6993,75.0904,0.454912,3.43
-2,278.388,5.36191,0.0775946,25.6061,4.79081,127.378,8.69088,10.3543,0,20.5905,75.0828,0.455741,3.43
3,278.388,5.36191,0.0775946,25.6061,4.79081,127.378,8.69088,10.3543,0,20.5905,75.0828,0.455741,3.43
-1,278.388,5.36191,0.0775946,25.6061,4.79081,127.378,8.69088,10.3543,0,20.5905,75.0828,0.455741,2.401
-2,277.329,5.41859,0.0792418,25.5036,4.78373,128.008,8.64711,8.8328,0,20.5245,75.0747,0.457296,2.401
4,277.329,5.41859,0.0792418,25.5036,4.78373,128.008,8.64711,8.8328,0,20.5245,75.0747,0.457296,2.401
-1,277.329,5.41859,0.0792418,25.5036,4.78373,128.008,8.64711,8.8328,0,20.5245,75.0747,0.457296,1.6807
-2,276.527,5.37984,0.0823104,25.5257,4.66521,128.523,8.61359,7.69713,0,20.5113,75.0686,0.460056,1.6807
5,276.527,5.37984,0.0823104,25.5257,4.66521,128.523,8.61359,7.69713,0,20.5113,75.0686,0.460056,1.6807
0,283.404,5.41862,0.082339,26.2167,5.94559,128.101,8.37671,12.9656,0,20.8162,75.0248,0.456842,1.17649
-1,283.404,5.41862,0.082339,26.2167,5.94559,128.101,8.37671,12.9656,0,20.8162,75.0248,0.456842,7
-2,281.113,5.24923,0.0754933,26.0412,5.27694,128.87,8.41041,10.9472,0,20.7551,75.0311,0.455861,7
1,281.113,5.24923,0.0754933,26.0412,5.27694,128.87,8.41041,10.9472,0,20.7551,75.0311,0.455861,7
-1,281.113,5.24923,0.0754933,26.0412,5.27694,128.87,8.41041,10.9472,0,20.7551,75.0311,0.455861,4.9
-2,279.506,5.2692,0.0797923,25.8767,4.78485,129.59,8.38897,9.35684,0,20.6753,75.0271,0.457324,4.9
2,279.506,5.2692,0.0797923,25.8767,4.78485,129.59,8.38897,9.35684,0,20.6753,75.0271,0.457324,4.9
-1,279.506,5.2692,0.0797923,25.8767,4.78485,129.59,8.38897,9.35684,0,20.6753,75.0271,0.457324,3.43
-2,278.647,5.26854,0.0800312,25.7745,4.76434,130.16,8.35974,8.14291,0,20.6154,75.0218,0.459832,3.43
3,278.647,5.26854,0.0800312,25.7745,4.76434,130.16,8.35974,8.14291,0,20.6154,75.0218,0.459832,3.43
0,285.788,5.33996,0.0801015,26.4756,6.03544,129.703,8.1213,13.676,0,20.9235,74.9778,0.455949,2.401
-1,285.788,5.33996,0.0801015,26.4756,6.03544,129.703,8.1213,13.676,0,20.9235,74.9778,0.455949,7
-2,283.54,5.47626,0.0786658,26.2518,5.30004,130.548,8.16793,11.4311,0,20.8449,74.9864,0.455087,7
1,283.54,5.47626,0.0786658,26.2518,5.30004,130.548,8.16793,11.4311,0,20.8449,74.9864,0.455087,7
-1,283.54,5.47626,0.0786658,26.2518,5.30004,130.548,8.16793,11.4311,0,20.8449,74.9864,0.455087,4.9
-2,281.831,5.42413,0.0789724,26.0869,4.84821,131.282,8.15887,9.74201,0,20.7687,74.9848,0.456503,4.9
2,281.831,5.42413,0.0789724,26.0869,4.84821,131.282,8.15887,9.74201,0,20.7687,74.9848,0.456503,4.9
-1,281.831,5.42413,0.0789724,26.0869,4.84821,131.282,8.15887,9.74201,0,20.7687,74.9848,0.456503,3.43
-2,280.761,5.36459,0.0796004,25.9881,4.7093,131.896,8.1334,8.44033,0,20.7108,74.9801,0.459234,3.43
3,280.761,5.36459,0.0796004,25.9881,4.7093,131.896,8.1334,8.44033,0,20.7108,74.9801,0.459234,3.43
-1,280.761,5.36459,0.0796004,25.9881,4.7093,131.896,8.1334,8.44033,0,20.7108,74.9801,0.459234,2.401
-2,280.245,5.52333,0.0841944,25.9816,4.57105,132.389,8.11816,7.44619,0,20.6912,74.9773,0.462877,2.401
4,280.245,5.52333,0.0841944,25.9816,4.57105,132.389,8.11816,7.44619,0,20.6912,74.9773,0.462877,2.401
0,286.825,5.56471,0.0842331,26.6915,5.83537,131.896,7.87441,12.4845,0,21.0019,74.9323,0.459737,1.6807
-1,286.825,5.56471,0.0842331,26.6915,5.83537,131.896,7.87441,12.4845,0,21.0019,74.9323,0.459737,7
-2,284.872,5.52871,0.0810007,26.5343,5.17536,132.641,7.91489,10.6479,0,20.95,74.9398,0.459321,7
1,284.872,5.52871,0.0810007,26.5343,5.17536,132.641,7.91489,10.6479,0,20.95,74.9398,0.459321,7
-1,284.872,5.52871,0.0810007,26.5343,5.17536,132.641,7.91489,10.6479,0,20.95,74.9398,0.459321,4.9
-2,283.347,5.37726,0.0802616,26.4097,4.76625,133.314,7.9039,9.20632,0,20.8903,74.9378,0.461065,4.9
2,283.347,5.37726,0.0802616,26.4097,4.76625,133.314,7.9039,9.20632,0,20.8903,74.9378,0.461065,4.9
-1,283.347,5.37726,0.0802616,26.4097,4.76625,133.314,7.9039,9.20632,0,20.8903,74.9378,0.461065,3.43
-2,282.46,5.26447,0.0806182,26.332,4.71014,133.889,7.88353,8.05944,0,20.8422,74.9341,0.464053,3.43
3,282.46,5.26447,0.0806182,26.332,4.71014,133.889,7.88353,8.05944,0,20.8422,74.9341,0.464053,3.43
0,289.374,5.32738,0.0807379,27.0531,5.92981,133.364,7.63978,13.4724,0,21.1571,74.8891,0.46055,2.401
-1,289.374,5.32738,0.0807379,27.0531,5.92981,133.364,7.63978,13.4724,0,21.1571,74.8891,0.46055,7
-2,287.213,5.43794,0.0843678,26.8315,5.21515,134.217,7.68784,11.2995,0,21.0813,74.898,0.460019,7
1,287.213,5.43794,0.0843678,26.8315,5.21515,134.217,7.68784,11.2995,0,21.0813,74.898,0.460019,7
-1,287.213,5.43794,0.0843678,26.8315,5.21515,134.217,7.68784,11.2995,0,21.0813,74.898,0.460019,4.9
-2,285.786,5.42989,0.082672,26.6765,4.89833,134.889,7.70285,9.73072,0,21.0147,74.9008,0.460967,4.9
2,285.786,5.42989,0.082672,26.6765,4.89833,134.889,7.70285,9.73072,0,21.0147,74.9008,0.460967,4.9
-1,285.786,5.42989,0.082672,26.6765,4.89833,134.889,7.70285,9.73072,0,21.0147,74.9008,0.460967,3.43
-2,284.481,5.23187,0.0827809,26.6162,4.5289,135.457,7.69786,8.52481,0,20.9785,74.8999,0.46385,3.43
3,284.481,5.23187,0.0827809,26.6162,4.5289,135.457,7.69786,8.52481,0,20.9785,74.8999,0.46385,3.43
-1,284.481,5.23187,0.0827809,26.6162,4.5289,135.457,7.69786,8.52481,0,20.9785,74.8999,0.46385,2.401
-2,283.928,5.25242,0.0821561,26.5956,4.53344,135.949,7.67187,7.5297,0,20.9512,74.8952,0.467023,2.401
4,283.928,5.25242,0.0821561,26.5956,4.53344,135.949,7.67187,7.5297,0,20.9512,74.8952,0.467023,2.401
0,290.372,5.28095,0.0822567,27.3278,5.72251,135.387,7.42238,12.5653,0,21.2704,74.8491,0.464377,1.6807
-1,290.372,5.28095,0.0822567,27.3278,5.72251,135.387,7.42238,12.5653,0,21.2704,74.8491,0.464377,7
-2,288.675,5.49753,0.0870809,27.1278,5.1234,136.18,7.45797,10.6826,0,21.1987,74.8557,0.463977,7
1,288.675,5.49753,0.0870809,27.1278,5.1234,136.18,7.45797,10.6826,0,21.1987,74.8557,0.463977,7
-1,288.675,5.49753,0.0870809,27.1278,5.1234,136.18,7.45797,10.6826,0,21.1987,74.8557,0.463977,4.9
-2,287.379,5.42428,0.0833827,27.0115,4.8109,136.789,7.4738,9.31313,0,21.1491,74.8586,0.465211,4.9
2,287.379,5.42428,0.0833827,27.0115,4.8109,136.789,7.4738,9.31313,0,21.1491,74.8586,0.465211,4.9
-1,287.379,5.42428,0.0833827,27.0115,4.8109,136.789,7.4738,9.31313,0,21.1491,74.8586,0.465211,3.43
-2,286.18,5.21642,0.082803,26.9599,4.46401,137.338,7.46209,8.21773,0,21.1147,74.8565,0.46838,3.43
3,286.18,5.21642,0.082803,26.9599,4.46401,137.338,7.46209,8.21773,0,21.1147,74.8565,0.46838,3.43
-1,286.18,5.21642,0.082803,26.9599,4.46401,137.338,7.46209,8.21773,0,21.1147,74.8565,0.46838,2.401
-2,285.584,5.13792,0.0830142,26.9358,4.46336,137.822,7.43769,7.29478,0,21.0854,74.852,0.47168,2.401
4,285.584,5.13792,0.0830142,26.9358,4.46336,137.822,7.43769,7.29478,0,21.0854,74.852,0.47168,2.401
0,291.733,5.10072,0.0830934,27.6762,5.62973,137.229,7.18892,12.143,0,21.4075,74.8061,0.469103,1.6807
-1,291.733,5.10072,0.0830934,27.6762,5.62973,137.229,7.18892,12.143,0,21.4075,74.8061,0.469103,7
-2,290.386,5.46749,0.0896587,27.4871,5.11183,138.005,7.21998,10.3843,0,21.3404,74.8118,0.468746,7
1,290.386,5.46749,0.0896587,27.4871,5.11183,138.005,7.21998,10.3843,0,21.3404,74.8118,0.468746,7
-1,290.386,5.46749,0.0896587,27.4871,5.11183,138.005,7.21998,10.3843,0,21.3404,74.8118,0.468746,4.9
-2,289.188,5.34273,0.0871228,27.3959,4.8128,138.572,7.25844,9.12326,0,21.3066,74.819,0.470142,4.9
2,289.188,5.34273,0.0871228,27.3959,4.8128,138.572,7.25844,9.12326,0,21.3066,74.819,0.470142,4.9
-1,289.188,5.34273,0.0871228,27.3959,4.8128,138.572,7.25844,9.12326,0,21.3066,74.819,0.470142,3.43
-2,288.22,5.30247,0.0855937,27.3718,4.43,139.075,7.26184,8.1126,0,21.2881,74.8196,0.473225,3.43
3,288.22,5.30247,0.0855937,27.3718,4.43,139.075,7.26184,8.1126,0,21.2881,74.8196,0.473225,3.43
0,294.816,5.3053,0.08587,28.1237,5.50694,138.448,7.01799,13.4682,0,21.6153,74.7746,0.470655,2.401
-1,294.816,5.3053,0.08587,28.1237,5.50694,138.448,7.01799,13.4682,0,21.6153,74.7746,0.470655,7
-2,292.669,5.16954,0.0859708,27.8611,5.07958,139.29,7.04121,11.3801,0,21.5131,74.7789,0.46995,7
1,292.669,5.16954,0.0859708,27.8611,5.07958,139.29,7.04121,11.3801,0,21.5131,74.7789,0.46995,7
-1,292.669,5.16954,0.0859708,27.8611,5.07958,139.29,7.04121,11.3801,0,21.5131,74.7789,0.46995,4.9
-2,291.726,5.60544,0.0932471,27.6795,4.80452,139.991,7.06583,9.79516,0,21.4368,74.7835,0.470947,4.9
2,291.726,5.60544,0.0932471,27.6795,4.80452,139.991,7.06583,9.79516,0,21.4368,74.7835,0.470947,4.9
0,299.403,5.71003,0.09421,28.4393,5.84016,139.326,6.83331,16.1849,0,21.7673,74.7406,0.467853,3.43
-1,299.403,5.71003,0.09421,28.4393,5.84016,139.326,6.83331,16.1849,0,21.7673,74.7406,0.467853,7
-2,296.195,5.32182,0.088042,28.1501,5.12575,140.215,6.91116,13.4923,0,21.6691,74.755,0.466464,7
1,296.195,5.32182,0.088042,28.1501,5.12575,140.215,6.91116,13.4923,0,21.6691,74.755,0.466464,7
-1,296.195,5.32182,0.088042,28.1501,5.12575,140.215,6.91116,13.4923,0,21.6691,74.755,0.466464,4.9
-2,294.377,5.44539,0.0900756,27.8847,4.87187,141.06,6.91929,11.3315,0,21.5514,74.7566,0.466645,4.9
2,294.377,5.44539,0.0900756,27.8847,4.87187,141.06,6.91929,11.3315,0,21.5514,74.7566,0.466645,4.9
-1,294.377,5.44539,0.0900756,27.8847,4.87187,141.06,6.91929,11.3315,0,21.5514,74.7566,0.466645,3.43
-2,293.215,5.58651,0.0936172,27.767,4.64535,141.739,6.92695,9.73816,0,21.4921,74.758,0.46874,3.43
3,293.215,5.58651,0.0936172,27.767,4.64535,141.739,6.92695,9.73816,0,21.4921,74.758,0.46874,3.43
-1,293.215,5.58651,0.0936172,27.767,4.64535,141.739,6.92695,9.73816,0,21.4921,74.758,0.46874,2.401
-2,292.285,5.51401,0.0919289,27.7665,4.4404,142.231,6.93008,8.60145,0,21.4786,74.7586,0.471732,2.401
4,292.285,5.51401,0.0919289,27.7665,4.4404,142.231,6.93008,8.60145,0,21.4786,74.7586,0.471732,2.401
0,299.106,5.59292,0.0927683,28.5368,5.4439,141.528,6.69655,14.215,0,21.8141,74.7155,0.46957,1.6807
-1,299.106,5.59292,0.0927683,28.5368,5.4439,141.528,6.69655,14.215,0,21.8141,74.7155,0.46957,7
-2,296.527,5.22331,0.0898569,28.2911,4.85107,142.328,6.7275,12.1061,0,21.7194,74.7213,0.46919,7
1,296.527,5.22331,0.0898569,28.2911,4.85107,142.328,6.7275,12.1061,0,21.7194,74.7213,0.46919,7
-1,296.527,5.22331,0.0898569,28.2911,4.85107,142.328,6.7275,12.1061,0,21.7194,74.7213,0.46919,4.9
-2,295.333,5.50156,0.0938099,28.0654,4.71744,143.073,6.72258,10.3534,0,21.615,74.7204,0.470148,4.9
2,295.333,5.50156,0.0938099,28.0654,4.71744,143.073,6.72258,10.3534,0,21.615,74.7204,0.470148,4.9
-1,295.333,5.50156,0.0938099,28.0654,4.71744,143.073,6.72258,10.3534,0,21.615,74.7204,0.470148,3.43
-2,294.389,5.51301,0.0959091,28.002,4.55677,143.649,6.72867,9.07052,0,21.5789,74.7215,0.473109,3.43
3,294.389,5.51301,0.0959091,28.002,4.55677,143.649,6.72867,9.07052,0,21.5789,74.7215,0.473109,3.43
0,301.408,5.60499,0.0970144,28.776,5.49824,142.913,6.50458,14.947,0,21.9157,74.6802,0.470674,2.401
-1,301.408,5.60499,0.0970144,28.776,5.49824,142.913,6.50458,14.947,0,21.9157,74.6802,0.470674,7
-2,298.912,5.39811,0.0912241,28.5027,4.97987,143.723,6.56387,12.6767,0,21.8151,74.6912,0.470085,7
1,298.912,5.39811,0.0912241,28.5027,4.97987,143.723,6.56387,12.6767,0,21.8151,74.6912,0.470085,7
-1,298.912,5.39811,0.0912241,28.5027,4.97987,143.723,6.56387,12.6767,0,21.8151,74.6912,0.470085,4.9
-2,297.135,5.31204,0.0914827,28.2828,4.67304,144.493,6.56638,10.8391,0,21.7138,74.6916,0.471271,4.9
2,297.135,5.31204,0.0914827,28.2828,4.67304,144.493,6.56638,10.8391,0,21.7138,74.6916,0.471271,4.9
-1,297.135,5.31204,0.0914827,28.2828,4.67304,144.493,6.56638,10.8391,0,21.7138,74.6916,0.471271,3.43
-2,296.176,5.50826,0.0970018,28.1665,4.47395,145.128,6.57089,9.41171,0,21.6533,74.6925,0.473935,3.43
3,296.176,5.50826,0.0970018,28.1665,4.47395,145.128,6.57089,9.41171,0,21.6533,74.6925,0.473935,3.43
0,303.208,5.52984,0.0982858,28.9438,5.33753,144.357,6.35548,15.4705,0,21.9915,74.6528,0.471753,2.401
-1,303.208,5.52984,0.0982858,28.9438,5.33753,144.357,6.35548,15.4705,0,21.9915,74.6528,0.471753,7
-2,300.826,5.46856,0.0953232,28.6391,4.96612,145.204,6.40441,13.041,0,21.8748,74.6619,0.471131,7
1,300.826,5.46856,0.0953232,28.6391,4.96612,145.204,6.40441,13.041,0,21.8748,74.6619,0.471131,7
-1,300.826,5.46856,0.0953232,28.6391,4.96612,145.204,6.40441,13.041,0,21.8748,74.6619,0.471131,4.9
-2,299.158,5.55054,0.0967756,28.4338,4.58543,145.94,6.41794,11.2133,0,21.7834,74.6644,0.472321,4.9
2,299.158,5.55054,0.0967756,28.4338,4.58543,145.94,6.41794,11.2133,0,21.7834,74.6644,0.472321,4.9
-1,299.158,5.55054,0.0967756,28.4338,4.58543,145.94,6.41794,11.2133,0,21.7834,74.6644,0.472321,3.43
-2,297.889,5.32686,0.0957774,28.324,4.54894,146.558,6.41858,9.7528,0,21.7246,74.6645,0.474827,3.43
3,297.889,5.32686,0.0957774,28.324,4.54894,146.558,6.41858,9.7528,0,21.7246,74.6645,0.474827,3.43
-1,297.889,5.32686,0.0957774,28.324,4.54894,146.558,6.41858,9.7528,0,21.7246,74.6645,0.474827,2.401
-2,297.29,5.4733,0.0998026,28.3131,4.43722,147.083,6.42115,8.61225,0,21.7062,74.665,0.478513,2.401
4,297.29,5.4733,0.0998026,28.3131,4.43722,147.083,6.42115,8.61225,0,21.7062,74.665,0.478513,2.401
0,303.812,5.5427,0.101073,29.0936,5.29605,146.284,6.20718,14.139,0,22.0459,74.6255,0.476437,1.6807
-1,303.812,5.5427,0.101073,29.0936,5.29605,146.284,6.20718,14.139,0,22.0459,74.6255,0.476437,7
-2,301.901,5.53756,0.0983082,28.8469,4.92383,147.046,6.25361,12.1311,0,21.9527,74.6341,0.476395,7
1,301.901,5.53756,0.0983082,28.8469,4.92383,147.046,6.25361,12.1311,0,21.9527,74.6341,0.476395,7
-1,301.901,5.53756,0.0983082,28.8469,4.92383,147.046,6.25361,12.1311,0,21.9527,74.6341,0.476395,4.9
-2,300.317,5.5112,0.0996581,28.6968,4.4482,147.719,6.26706,10.5748,0,21.8856,74.6366,0.478379,4.9
2,300.317,5.5112,0.0996581,28.6968,4.4482,147.719,6.26706,10.5748,0,21.8856,74.6366,0.478379,4.9
-1,300.317,5.5112,0.0996581,28.6968,4.4482,147.719,6.26706,10.5748,0,21.8856,74.6366,0.478379,3.43
-2,299.386,5.41575,0.100021,28.6097,4.45581,148.281,6.26713,9.30167,0,21.8368,74.6366,0.481263,3.43
3,299.386,5.41575,0.100021,28.6097,4.45581,148.281,6.26713,9.30167,0,21.8368,74.6366,0.481263,3.43
0,306.11,5.39816,0.101582,29.3918,5.22452,147.452,6.06436,15.2214,0,22.1773,74.5993,0.479439,2.401
-1,306.11,5.39816,0.101582,29.3918,5.22452,147.452,6.06436,15.2214,0,22.1773,74.5993,0.479439,7
-2,303.966,5.41531,0.102055,29.0762,4.93524,148.305,6.11787,12.8702,0,22.0556,74.6092,0.4794,7
1,303.966,5.41531,0.102055,29.0762,4.93524,148.305,6.11787,12.8702,0,22.0556,74.6092,0.4794,7
-1,303.966,5.41531,0.102055,29.0762,4.93524,148.305,6.11787,12.8702,0,22.0556,74.6092,0.4794,4.9
